0.14625 1.00000 1.00000 0.00000 2.50000
0.14875 1.00000 1.00000 0.00000 2.50000
0.15125 1.00000 1.00000 0.00000 2.50000
0.15375 1.00000 1.00000 0.00000 2.50000
0.15625 1.00000 1.00000 0.00000 2.50000
0.15875 1.00000 1.00000 0.00000 2.50000
0.16125 1.00000 1.00000 0.00000 2.50000
0.16375 1.00000 1.00000 0.00000 2.50000
0.16625 1.00000 1.00000 0.00000 2.50000
0.16875 1.00000 1.00000 0.00000 2.50000
0.17125 1.00000 1.00000 0.00000 2.50000
0.17375 1.00000 1.00000 0.00000 2.50000
0.17625 1.00000 1.00000 0.00000 2.50000
0.17875 1.00000 1.00000 0.00000 2.50000
0.18125 1.00000 1.00000 0.00000 2.50000
0.18375 1.00000 1.00000 0.00000 2.50000
0.18625 1.00000 1.00000 0.00000 2.50000
0.18875 1.00000 1.00000 0.00000 2.50000
0.19125 1.00000 1.00000 0.00000 2.50000
0.19375 1.00000 1.00000 0.00000 2.50000
0.19625 1.00000 1.00000 0.00000 2.50000
0.19875 1.00000 1.00000 0.00000 2.50000
0.20125 1.00000 1.00000 0.00000 2.50000
0.20375 1.00000 1.00000 0.00000 2.50000
0.20626 0.99771 0.99679 0.00271 2.49771
0.20878 0.99064 0.98692 0.01112 2.49061
0.21132 0.98356 0.97706 0.01958 2.48348
0.21388 0.97647 0.96721 0.02811 2.47630
0.21646 0.96936 0.95737 0.03670 2.46908
0.21905 0.96225 0.94755 0.04536 2.46181
0.22167 0.95513 0.93775 0.05407 2.45451
0.22430 0.94799 0.92796 0.06286 2.44716
0.22696 0.94085 0.91818 0.07171 2.43976
0.22963 0.93369 0.90842 0.08063 2.43232
0.23233 0.92652 0.89867 0.08961 2.42484
0.23505 0.91934 0.88893 0.09867 2.41730
0.23779 0.91215 0.87921 0.10780 2.40972
0.24055 0.90495 0.86951 0.11700 2.40209
0.24333 0.89774 0.85982 0.12628 2.39442
0.24613 0.89051 0.85015 0.13563 2.38669
0.24896 0.88327 0.84049 0.14505 2.37891
0.25181 0.87602 0.83085 0.15456 2.37108
0.25469 0.86876 0.82122 0.16414 2.36320
0.25759 0.86149 0.81161 0.17381 2.35526
0.26051 0.85420 0.80201 0.18356 2.34727
0.26346 0.84690 0.79243 0.19339 2.33923
0.26644 0.83958 0.78287 0.20331 2.33113
0.26944 0.83226 0.77332 0.21331 2.32297
0.27247 0.82492 0.76379 0.22341 2.31475
0.27552 0.81756 0.75428 0.23359 2.30647
0.27861 0.81020 0.74478 0.24387 2.29814
0.28172 0.80282 0.73530 0.25424 2.28974
0.28486 0.79542 0.72583 0.26471 2.28128
0.28803 0.78801 0.71639 0.27528 2.27276
0.29123 0.78059 0.70696 0.28595 2.26417
0.29446 0.77315 0.69754 0.29672 2.25552
0.29772 0.76570 0.68815 0.30759 2.24679
0.30102 0.75823 0.67877 0.31858 2.23800
0.30435 0.75075 0.66941 0.32967 2.22914
0.30771 0.74325 0.66007 0.34087 2.22021
0.31110 0.73574 0.65075 0.35219 2.21120
0.31453 0.72821 0.64144 0.36363 2.20213
0.31800 0.72066 0.63216 0.37518 2.19297
0.32150 0.71310 0.62289 0.38686 2.18374
0.32504 0.70552 0.61364 0.39866 2.17442
0.32862 0.69792 0.60441 0.41059 2.16503
0.33224 0.69031 0.59520 0.42266 2.15555
0.33590 0.68268 0.58601 0.43485 2.14599
0.33960 0.67503 0.57684 0.44719 2.13634
0.34335 0.66737 0.56769 0.45967 2.12660
0.34713 0.65968 0.55856 0.47229 2.11677
0.35097 0.65198 0.54945 0.48507 2.10685
0.35484 0.64426 0.54036 0.49799 2.09683
0.35877 0.63652 0.53129 0.51108 2.08672
0.36274 0.62876 0.52225 0.52432 2.07650
0.36677 0.62098 0.51322 0.53773 2.06619
0.37084 0.61317 0.50422 0.55131 2.05577
0.37497 0.60535 0.49524 0.56507 2.04524
0.37915 0.59751 0.48628 0.57901 2.03459
0.38339 0.58964 0.47734 0.59313 2.02384
0.38768 0.58176 0.46842 0.60745 2.01297
0.39203 0.57385 0.45953 0.62196 2.00198
0.39645 0.56592 0.45067 0.63668 1.99086
0.40093 0.55796 0.44182 0.65161 1.97962
0.40547 0.54998 0.43300 0.66675 1.96825
0.41008 0.54198 0.42421 0.68212 1.95674
0.41476 0.53395 0.41544 0.69771 1.94510
0.41951 0.52590 0.40669 0.71355 1.93331
0.42434 0.51782 0.39797 0.72964 1.92137
0.42924 0.50971 0.38927 0.74598 1.90928
0.43422 0.50158 0.38061 0.76258 1.89704
0.43929 0.49342 0.37196 0.77947 1.88463
0.44444 0.48523 0.36335 0.79663 1.87205
0.44967 0.47701 0.35476 0.81409 1.85930
0.45501 0.46876 0.34620 0.83186 1.84637
0.46043 0.46048 0.33767 0.84995 1.83326
0.46596 0.45217 0.32917 0.86838 1.81995
0.47159 0.44382 0.32070 0.88714 1.80644
0.47732 0.43546 0.31226 0.90625 1.79274
0.48314 0.42710 0.30390 0.92564 1.77889
0.48900 0.42632 0.30313 0.92745 1.77760
0.49486 0.42632 0.30313 0.92745 1.77760
0.50073 0.42632 0.30313 0.92745 1.77760
0.50659 0.42632 0.30313 0.92745 1.77760
0.51246 0.42632 0.30313 0.92745 1.77760
0.51833 0.42632 0.30313 0.92745 1.77760
0.52419 0.42632 0.30313 0.92745 1.77760
0.53006 0.42632 0.30313 0.92745 1.77760
0.53592 0.42632 0.30313 0.92745 1.77760
0.54179 0.42632 0.30313 0.92745 1.77760
0.54766 0.42632 0.30313 0.92745 1.77760
0.55352 0.42632 0.30313 0.92745 1.77760
0.55939 0.42632 0.30313 0.92745 1.77760
0.56526 0.42632 0.30313 0.92745 1.77760
0.57113 0.42632 0.30313 0.92745 1.77760
0.57700 0.42632 0.30313 0.92745 1.77760
0.58287 0.42632 0.30313 0.92745 1.77760
0.58874 0.42632 0.30313 0.92745 1.77760
0.59461 0.42632 0.30313 0.92745 1.77760
0.60048 0.42632 0.30313 0.92745 1.77760
0.60635 0.42632 0.30313 0.92745 1.77760
0.61222 0.42632 0.30313 0.92745 1.77760
0.61810 0.42632 0.30313 0.92745 1.77760
0.62398 0.42632 0.30313 0.92745 1.77760
0.62986 0.42632 0.30313 0.92745 1.77760
0.63574 0.42632 0.30313 0.92745 1.77760
0.64162 0.42632 0.30313 0.92745 1.77760
0.64750 0.42632 0.30313 0.92745 1.77760
0.65339 0.42632 0.30313 0.92745 1.77760
0.65928 0.42632 0.30313 0.92745 1.77760
0.66517 0.42632 0.30313 0.92745 1.77760
0.67107 0.42632 0.30313 0.92745 1.77760
0.67696 0.42632 0.30313 0.92745 1.77760
0.68287 0.42632 0.30313 0.92745 1.77760
0.68877 0.42632 0.30313 0.92745 1.77760
0.69468 0.42632 0.30313 0.92745 1.77760
0.70060 0.42632 0.30313 0.92745 1.77760
0.70652 0.42632 0.30313 0.92745 1.77760
0.71244 0.42632 0.30313 0.92745 1.77760
0.71837 0.42632 0.30313 0.92745 1.77760
0.72431 0.42632 0.30313 0.92745 1.77760
0.73022 0.42632 0.30313 0.92745 1.77760
0.73373 0.26557 0.30313 0.92745 2.85354
0.73487 0.26557 0.30313 0.92745 2.85354
0.73601 0.26557 0.30313 0.92745 2.85354
0.73716 0.26557 0.30313 0.92745 2.85354
0.73830 0.26557 0.30313 0.92745 2.85354
0.73945 0.26557 0.30313 0.92745 2.85354
0.74059 0.26557 0.30313 0.92745 2.85354
0.74174 0.26557 0.30313 0.92745 2.85354
0.74289 0.26557 0.30313 0.92745 2.85354
0.74404 0.26557 0.30313 0.92745 2.85354
0.74519 0.26557 0.30313 0.92745 2.85354
0.74634 0.26557 0.30313 0.92745 2.85354
0.74750 0.26557 0.30313 0.92745 2.85354
0.74866 0.26557 0.30313 0.92745 2.85354
0.74982 0.26557 0.30313 0.92745 2.85354
0.75098 0.26557 0.30313 0.92745 2.85354
0.75214 0.26557 0.30313 0.92745 2.85354
0.75330 0.26557 0.30313 0.92745 2.85354
0.75447 0.26557 0.30313 0.92745 2.85354
0.75564 0.26557 0.30313 0.92745 2.85354
0.75681 0.26557 0.30313 0.92745 2.85354
0.75797 0.26557 0.30313 0.92745 2.85354
0.75914 0.26557 0.30313 0.92745 2.85354
0.76031 0.26557 0.30313 0.92745 2.85354
0.76148 0.26557 0.30313 0.92745 2.85354
0.76265 0.26557 0.30313 0.92745 2.85354
0.76383 0.26557 0.30313 0.92745 2.85354
0.76500 0.26557 0.30313 0.92745 2.85354
0.76618 0.26557 0.30313 0.92745 2.85354
0.76735 0.26557 0.30313 0.92745 2.85354
0.76852 0.26557 0.30313 0.92745 2.85354
0.76969 0.26557 0.30313 0.92745 2.85354
0.77087 0.26557 0.30313 0.92745 2.85354
0.77205 0.26557 0.30313 0.92745 2.85354
0.77322 0.26557 0.30313 0.92745 2.85354
0.77440 0.26557 0.30313 0.92745 2.85354
0.77558 0.26557 0.30313 0.92745 2.85354
0.77675 0.26557 0.30313 0.92745 2.85354
0.77793 0.26557 0.30313 0.92745 2.85354
0.77910 0.26557 0.30313 0.92745 2.85354
0.78028 0.26557 0.30313 0.92745 2.85354
0.78146 0.26557 0.30313 0.92745 2.85354
0.78264 0.26557 0.30313 0.92745 2.85354
0.78381 0.26557 0.30313 0.92745 2.85354
0.78499 0.26557 0.30313 0.92745 2.85354
0.78617 0.26557 0.30313 0.92745 2.85354
0.78734 0.26557 0.30313 0.92745 2.85354
0.78852 0.26557 0.30313 0.92745 2.85354
0.78970 0.26557 0.30313 0.92745 2.85354
0.79087 0.26557 0.30313 0.92745 2.85354
0.79205 0.26557 0.30313 0.92745 2.85354
0.79323 0.26557 0.30313 0.92745 2.85354
0.79440 0.26557 0.30313 0.92745 2.85354
0.79558 0.26557 0.30313 0.92745 2.85354
0.79676 0.26557 0.30313 0.92745 2.85354
0.79793 0.26557 0.30313 0.92745 2.85354
0.79911 0.26557 0.30313 0.92745 2.85354
0.80028 0.26557 0.30313 0.92745 2.85354
0.80146 0.26557 0.30313 0.92745 2.85354
0.80264 0.26557 0.30313 0.92745 2.85354
0.80382 0.26557 0.30313 0.92745 2.85354
0.80499 0.26557 0.30313 0.92745 2.85354
0.80617 0.26557 0.30313 0.92745 2.85354
0.80734 0.26557 0.30313 0.92745 2.85354
0.80852 0.26557 0.30313 0.92745 2.85354
0.80969 0.26557 0.30313 0.92745 2.85354
0.81087 0.26557 0.30313 0.92745 2.85354
0.81205 0.26557 0.30313 0.92745 2.85354
0.81323 0.26557 0.30313 0.92745 2.85354
0.81440 0.26557 0.30313 0.92745 2.85354
0.81558 0.26557 0.30313 0.92745 2.85354
0.81675 0.26557 0.30313 0.92745 2.85354
0.81793 0.26557 0.30313 0.92745 2.85354
0.81911 0.26557 0.30313 0.92745 2.85354
0.82028 0.26557 0.30313 0.92745 2.85354
0.82146 0.26557 0.30313 0.92745 2.85354
0.82264 0.26557 0.30313 0.92745 2.85354
0.82381 0.26557 0.30313 0.92745 2.85354
0.82499 0.26557 0.30313 0.92745 2.85354
0.82617 0.26557 0.30313 0.92745 2.85354
0.82734 0.26557 0.30313 0.92745 2.85354
0.82852 0.26557 0.30313 0.92745 2.85354
0.82970 0.26557 0.30313 0.92745 2.85354
0.83088 0.26557 0.30313 0.92745 2.85354
0.83206 0.26557 0.30313 0.92745 2.85354
0.83323 0.26557 0.30313 0.92745 2.85354
0.83441 0.26557 0.30313 0.92745 2.85354
0.83559 0.26557 0.30313 0.92745 2.85354
0.83677 0.26557 0.30313 0.92745 2.85354
0.83794 0.26557 0.30313 0.92745 2.85354
0.83912 0.26557 0.30313 0.92745 2.85354
0.84030 0.26557 0.30313 0.92745 2.85354
0.84147 0.26557 0.30313 0.92745 2.85354
0.84265 0.26557 0.30313 0.92745 2.85354
0.84383 0.26557 0.30313 0.92745 2.85354
0.84501 0.26557 0.30313 0.92745 2.85354
0.84618 0.26557 0.30313 0.92745 2.85354
0.84736 0.26557 0.30313 0.92745 2.85354
0.84853 0.26557 0.30313 0.92745 2.85354
0.84971 0.26557 0.30313 0.92745 2.85354
0.85088 0.26557 0.30313 0.92745 2.85354
0.85206 0.26557 0.30313 0.92745 2.85354
0.85324 0.26557 0.30313 0.92745 2.85354
0.85441 0.26557 0.30313 0.92745 2.85354
0.85559 0.26557 0.30313 0.92745 2.85354
0.85676 0.26557 0.30313 0.92745 2.85354
0.85794 0.26557 0.30313 0.92745 2.85354
0.85911 0.26557 0.30313 0.92745 2.85354
0.86029 0.26557 0.30313 0.92745 2.85354
0.86147 0.26557 0.30313 0.92745 2.85354
0.86264 0.26557 0.30313 0.92745 2.85354
0.86382 0.26557 0.30313 0.92745 2.85354
0.86499 0.26557 0.30313 0.92745 2.85354
0.86617 0.26557 0.30313 0.92745 2.85354
0.86735 0.26557 0.30313 0.92745 2.85354
0.86852 0.26557 0.30313 0.92745 2.85354
0.86970 0.26557 0.30313 0.92745 2.85354
0.87088 0.26557 0.30313 0.92745 2.85354
0.87205 0.26557 0.30313 0.92745 2.85354
0.87323 0.26557 0.30313 0.92745 2.85354
0.87441 0.26557 0.30313 0.92745 2.85354
0.87559 0.26557 0.30313 0.92745 2.85354
0.87677 0.26557 0.30313 0.92745 2.85354
0.87795 0.26557 0.30313 0.92745 2.85354
0.87912 0.26557 0.30313 0.92745 2.85354
0.88030 0.26557 0.30313 0.92745 2.85354
0.88148 0.26557 0.30313 0.92745 2.85354
0.88266 0.26557 0.30313 0.92745 2.85354
0.88384 0.26557 0.30313 0.92745 2.85354
0.88502 0.26557 0.30313 0.92745 2.85354
0.88619 0.26557 0.30313 0.92745 2.85354
0.88737 0.26557 0.30313 0.92745 2.85354
0.88854 0.26557 0.30313 0.92745 2.85354
0.88972 0.26557 0.30313 0.92745 2.85354
0.89090 0.26557 0.30313 0.92745 2.85354
0.89208 0.26557 0.30313 0.92745 2.85354
0.89325 0.26557 0.30313 0.92745 2.85354
0.89443 0.26557 0.30313 0.92745 2.85354
0.89560 0.26557 0.30313 0.92745 2.85354
0.89678 0.26557 0.30313 0.92745 2.85354
0.89795 0.26557 0.30313 0.92745 2.85354
0.89913 0.26557 0.30313 0.92745 2.85354
0.90031 0.26557 0.30313 0.92745 2.85354
0.90148 0.26557 0.30313 0.92745 2.85354
0.90266 0.26557 0.30313 0.92745 2.85354
0.90383 0.26557 0.30313 0.92745 2.85354
0.90501 0.26557 0.30313 0.92745 2.85354
0.90618 0.26557 0.30313 0.92745 2.85354
0.90736 0.26557 0.30313 0.92745 2.85354
0.90853 0.26557 0.30313 0.92745 2.85354
0.90971 0.26557 0.30313 0.92745 2.85354
0.91088 0.26557 0.30313 0.92745 2.85354
0.91206 0.26557 0.30313 0.92745 2.85354
0.91323 0.26557 0.30313 0.92745 2.85354
0.91441 0.26557 0.30313 0.92745 2.85354
0.91558 0.26557 0.30313 0.92745 2.85354
0.91676 0.26557 0.30313 0.92745 2.85354
0.91793 0.26557 0.30313 0.92745 2.85354
0.91911 0.26557 0.30313 0.92745 2.85354
0.92029 0.26557 0.30313 0.92745 2.85354
0.92146 0.26557 0.30313 0.92745 2.85354
0.92264 0.26557 0.30313 0.92745 2.85354
0.92382 0.26557 0.30313 0.92745 2.85354
0.92500 0.26557 0.30313 0.92745 2.85354
0.92618 0.26557 0.30313 0.92745 2.85354
0.92737 0.26557 0.30313 0.92745 2.85354
0.92855 0.26557 0.30313 0.92745 2.85354
0.92974 0.26557 0.30313 0.92745 2.85354
0.93093 0.26557 0.30313 0.92745 2.85354
0.93211 0.26557 0.30313 0.92745 2.85354
0.93328 0.26557 0.30313 0.92745 2.85354
0.93444 0.26557 0.30313 0.92745 2.85354
0.93558 0.26557 0.30313 0.92745 2.85354
0.93673 0.26557 0.30313 0.92745 2.85354
0.93787 0.26557 0.30313 0.92745 2.85354
0.93926 0.26557 0.30313 0.92745 2.85354
0.94130 0.12500 0.10000 0.00000 2.00000
0.94375 0.12500 0.10000 0.00000 2.00000
0.94625 0.12500 0.10000 0.00000 2.00000
0.94875 0.12500 0.10000 0.00000 2.00000
0.95125 0.12500 0.10000 0.00000 2.00000
0.95375 0.12500 0.10000 0.00000 2.00000
0.95625 0.12500 0.10000 0.00000 2.00000
0.95875 0.12500 0.10000 0.00000 2.00000
0.96125 0.12500 0.10000 0.00000 2.00000
0.96375 0.12500 0.10000 0.00000 2.00000
0.96625 0.12500 0.10000 0.00000 2.00000
0.96875 0.12500 0.10000 0.00000 2.00000
0.97125 0.12500 0.10000 0.00000 2.00000
0.97375 0.12500 0.10000 0.00000 2.00000
0.97625 0.12500 0.10000 0.00000 2.00000
0.97875 0.12500 0.10000 0.00000 2.00000
0.98125 0.12500 0.10000 0.00000 2.00000
0.98375 0.12500 0.10000 0.00000 2.00000
0.98625 0.12500 0.10000 0.00000 2.00000
0.98875 0.12500 0.10000 0.00000 2.00000
0.99125 0.12500 0.10000 0.00000 2.00000
0.99375 0.12500 0.10000 0.00000 2.00000
0.99625 0.12500 0.10000 0.00000 2.00000
0.99875 0.12500 0.10000 0.00000 2.00000
